index,time_s,value,newtons,raw_value
# friction_offset=348983.3  counts_per_newton=2336.0
1,0.423,988,0.4229,349971
2,0.923,-343,-0.1469,348640
3,1.428,-784,-0.3358,348199
4,1.928,-970,-0.4151,348013
5,2.428,-712,-0.3048,348271
6,2.928,320,0.1372,349303
