index,time_s,value,newtons,raw_value
# friction_offset=348983.3  counts_per_newton=2336.0
1,0.444,762.0,0.3261,349745.0
2,0.949,213.0,0.0910,349196.0
3,1.449,390.0,0.1668,349373.0
4,1.949,648.0,0.2773,349631.0
5,2.449,587.0,0.2512,349570.0
6,2.954,297.0,0.1270,349280.0
7,3.454,-513.0,-0.2197,348470.0
8,3.954,1648.0,0.7053,350631.0
9,4.454,1244.0,0.5324,350227.0
10,4.959,1222.0,0.5230,350205.0
